## 1
14;./yalefaces/subject14.glasses.png
14;./yalefaces/subject14.happy.png
14;./yalefaces/subject14.leftlight.png
14;./yalefaces/subject14.noglasses.png
14;./yalefaces/subject14.normal.png
14;./yalefaces/subject14.rightlight.png
14;./yalefaces/subject14.sad.png
14;./yalefaces/subject14.sleepy.png
14;./yalefaces/subject14.surprised.png
14;./yalefaces/subject14.wink.png
## 15
15;./yalefaces/subject15.centerlight.png
15;./yalefaces/subject15.glasses.png
15;./yalefaces/subject15.happy.png
15;./yalefaces/subject15.leftlight.png
15;./yalefaces/subject15.noglasses.png
15;./yalefaces/subject15.normal.png
15;./yalefaces/subject15.rightlight.png
15;./yalefaces/subject15.sad.png
15;./yalefaces/subject15.sleepy.png
15;./yalefaces/subject15.surprised.png
15;./yalefaces/subject15.wink.png

## 16 - vinicius
16;./liafaces/vinicius/2016-12-0115:16:38.jpg
16;./liafaces/vinicius/2016-12-0115:16:39.jpg
16;./liafaces/vinicius/2016-12-0115:16:44.jpg
16;./liafaces/vinicius/2016-12-0115:16:47.jpg
16;./liafaces/vinicius/993023_472432326173901_1710899763_n.jpg
16;./liafaces/vinicius/10959463_759249350825529_7123328862024803112_n.jpg
16;./liafaces/vinicius/12006312_865050670245396_7301865559536789997_n.jpg
16;./liafaces/vinicius/12046715_865050636912066_7065940501985188751_n.jpg
16;./liafaces/vinicius/13654135_1026621284088333_6003961014466199319_n.jpg
16;./liafaces/vinicius/2016-12-1511:26:20.jpg
16;./liafaces/vinicius/2017-02-02-155050.jpg
16;./liafaces/vinicius/2017-02-02-155057.jpg
16;./liafaces/vinicius/2017-02-02-155117.jpg
16;./liafaces/vinicius/2017-02-02-155118.jpg
16;./liafaces/vinicius/2017-02-02-155119.jpg
16;./liafaces/vinicius/2017-02-02-155119 (1).jpg
16;./liafaces/vinicius/2017-02-02-155120.jpg
16;./liafaces/vinicius/2017-02-02-155120 (1).jpg
16;./liafaces/vinicius/2017-02-02-155121.jpg
16;./liafaces/vinicius/2017-02-02-155122.jpg
16;./liafaces/vinicius/2017-02-02-155122 (1).jpg
16;./liafaces/vinicius/2017-02-02-155123.jpg
16;./liafaces/vinicius/2017-02-02-155124.jpg
16;./liafaces/vinicius/2017-02-02-155124 (1).jpg
16;./liafaces/vinicius/2017-02-02-155126.jpg
16;./liafaces/vinicius/2017-02-02-155127.jpg

## 17 - fernando
17;./liafaces/fernando/482730_578670262143903_180215441_n.jpg
17;./liafaces/fernando/10255214_647313882045066_5710694738499757303_n.jpg
17;./liafaces/fernando/11070380_666856030090851_7931424031542722825_n.jpg
17;./liafaces/fernando/13900299_1054037231348128_1219076159476271630_n.jpg
17;./liafaces/fernando/14492430_10208669143100742_3208560176219182042_n.jpg
17;./liafaces/fernando/14522757_10208669142860736_7914813559861219881_n.jpg
17;./liafaces/fernando/14601054_10208669143660756_7972896821816647895_n.jpg
17;./liafaces/fernando/2017-02-02-165105.jpg
17;./liafaces/fernando/2017-02-02-165106.jpg
17;./liafaces/fernando/2017-02-02-165107.jpg
17;./liafaces/fernando/2017-02-02-165109.jpg
17;./liafaces/fernando/2017-02-02-165110.jpg
17;./liafaces/fernando/2017-02-02-165111 (1).jpg
17;./liafaces/fernando/2017-02-02-165112.jpg
17;./liafaces/fernando/2017-02-02-165112 (1).jpg
17;./liafaces/fernando/2017-02-02-165113.jpg
17;./liafaces/fernando/2017-02-02-165114.jpg
17;./liafaces/fernando/2017-02-02-165115.jpg
17;./liafaces/fernando/2017-02-02-165115 (1).jpg
17;./liafaces/fernando/2017-02-02-165116.jpg
17;./liafaces/fernando/2017-02-02-165116 (1).jpg
17;./liafaces/fernando/2017-02-02-165117.jpg
17;./liafaces/fernando/2017-02-02-165117 (1).jpg
17;./liafaces/fernando/2017-02-02-165118.jpg
17;./liafaces/fernando/2017-02-02-165119.jpg

## 18 - Alex
18;./liafaces/alex/11987108_10204482763339228_8591095886209929247_n.jpg
18;./liafaces/alex/12208652_10208165220513246_1286125083032743070_n.jpg
18;./liafaces/alex/14492430_10208669143100742_3208560176219182042_n.jpg
18;./liafaces/alex/14556515_10208669140940688_8792195641045689024_o.jpg
18;./liafaces/alex/14581583_10208669140940688_8792195641045689024_n.jpg
18;./liafaces/alex/WP_20161008_005.jpg

## 19 - Santiago
19;./liafaces/santiago/14556515_10208669140940688_8792195641045689024_o.jpg
19;./liafaces/santiago/14615838_10208669141100692_8138506097138574428_o.jpg
19;./liafaces/santiago/DSC03097.JPG
19;./liafaces/santiago/DSC03101.JPG
19;./liafaces/santiago/DSC03106.JPG
19;./liafaces/santiago/DSC03110.JPG
19;./liafaces/santiago/DSC030932.JPG
19;./liafaces/santiago/index.jpg
19;./liafaces/santiago/index2.jpg
19;./liafaces/santiago/WP_20161008_004.jpg
19;./liafaces/santiago/WP_20161008_005.jpg

## 20 - Guilherme
20;./liafaces/guilherme/1610980_1054053637938894_6559655414451026237_n.jpg
20;./liafaces/guilherme/1622251_866977889979804_6699372779447337223_n.jpg
20;./liafaces/guilherme/10152993_866977049979888_1983845538748834916_n.jpg
20;./liafaces/guilherme/10592633_866978029979790_7943426142991679643_n.jpg
20;./liafaces/guilherme/10649678_866977523313174_8162529701424325673_n.jpg
20;./liafaces/guilherme/10711071_866977449979848_5418236968260627876_n.jpg
20;./liafaces/guilherme/13512147_1256301197714136_7658328898270405594_n.jpg

## 21 - Ivan
21;./liafaces/ivan/2017-02-02-170139.jpg
21;./liafaces/ivan/2017-02-02-170142.jpg
21;./liafaces/ivan/2017-02-02-170146.jpg
21;./liafaces/ivan/2017-02-02-170147.jpg
21;./liafaces/ivan/2017-02-02-170148.jpg
21;./liafaces/ivan/2017-02-02-170150.jpg
21;./liafaces/ivan/2017-02-02-170152.jpg
21;./liafaces/ivan/2017-02-02-170153.jpg
21;./liafaces/ivan/2017-02-02-170153 (1).jpg
21;./liafaces/ivan/2017-02-02-170154.jpg
21;./liafaces/ivan/2017-02-02-170156.jpg
21;./liafaces/ivan/2017-02-02-170157.jpg
21;./liafaces/ivan/15027393_710896652391023_6540994707398608311_n.jpg
21;./liafaces/ivan/12744516_583090878504935_8344165790945033821_n.jpg
21;./liafaces/ivan/2017-02-02-171539.jpg
21;./liafaces/ivan/2017-02-02-171544.jpg
21;./liafaces/ivan/2017-02-02-171546.jpg
21;./liafaces/ivan/2017-02-02-171549.jpg
21;./liafaces/ivan/2017-02-02-171550.jpg
21;./liafaces/ivan/2017-02-02-171551 (1).jpg
21;./liafaces/ivan/2017-02-02-171553.jpg
21;./liafaces/ivan/2017-02-02-171554.jpg
21;./liafaces/ivan/2017-02-02-171555.jpg
21;./liafaces/ivan/2017-02-02-171556.jpg
21;./liafaces/ivan/2017-02-02-171557.jpg
21;./liafaces/ivan/2017-02-02-171557 (1).jpg
21;./liafaces/ivan/2017-02-02-172540.jpg
21;./liafaces/ivan/2017-02-02-172541.jpg
21;./liafaces/ivan/2017-02-02-172543.jpg
21;./liafaces/ivan/2017-02-02-172543 (1).jpg
21;./liafaces/ivan/2017-02-02-172544.jpg
21;./liafaces/ivan/2017-02-02-172546.jpg
21;./liafaces/ivan/2017-02-02-172546 (1).jpg
21;./liafaces/ivan/2017-02-02-172547.jpg
21;./liafaces/ivan/2017-02-02-172547 (1).jpg
21;./liafaces/ivan/2017-02-02-172548.jpg
21;./liafaces/ivan/2017-02-02-172548 (1).jpg
21;./liafaces/ivan/2017-02-02-172549.jpg
21;./liafaces/ivan/2017-02-02-172549 (1).jpg
21;./liafaces/ivan/2017-02-02-172550.jpg
21;./liafaces/ivan/2017-02-02-172550 (1).jpg
21;./liafaces/ivan/2017-02-02-172550 (2).jpg
21;./liafaces/ivan/2017-02-02-172551.jpg
21;./liafaces/ivan/2017-02-02-172551 (1).jpg
21;./liafaces/ivan/2017-02-02-172552.jpg
21;./liafaces/ivan/2017-02-02-172552 (1).jpg
21;./liafaces/ivan/2017-02-02-172553.jpg
21;./liafaces/ivan/2017-02-02-172553 (1).jpg
21;./liafaces/ivan/2017-02-02-172554.jpg
21;./liafaces/ivan/2017-02-02-172554 (1).jpg
21;./liafaces/ivan/2017-02-02-172555.jpg
21;./liafaces/ivan/2017-02-02-172555 (1).jpg
21;./liafaces/ivan/2017-02-02-172556.jpg
21;./liafaces/ivan/2017-02-02-172556 (1).jpg
21;./liafaces/ivan/2017-02-02-172557.jpg
21;./liafaces/ivan/2017-02-02-172558.jpg
21;./liafaces/ivan/2017-02-02-172558 (1).jpg
21;./liafaces/ivan/2017-02-02-172559.jpg
21;./liafaces/ivan/2017-02-02-172600.jpg
21;./liafaces/ivan/2017-02-02-172601.jpg
21;./liafaces/ivan/2017-02-02-172602.jpg
21;./liafaces/ivan/2017-02-02-172602 (1).jpg
21;./liafaces/ivan/2017-02-02-172603.jpg
21;./liafaces/ivan/2017-02-02-172603 (1).jpg
21;./liafaces/ivan/2017-02-02-172604.jpg
21;./liafaces/ivan/2017-02-02-172604 (1).jpg

## 22 - marcelo
22;./liafaces/marcelo/2017-02-02-173105.jpg
22;./liafaces/marcelo/2017-02-02-173106.jpg
22;./liafaces/marcelo/2017-02-02-173106 (1).jpg
22;./liafaces/marcelo/2017-02-02-173107.jpg
22;./liafaces/marcelo/2017-02-02-173108.jpg
22;./liafaces/marcelo/2017-02-02-173108 (1).jpg
22;./liafaces/marcelo/2017-02-02-173109.jpg
22;./liafaces/marcelo/2017-02-02-173109 (1).jpg
22;./liafaces/marcelo/2017-02-02-173110.jpg
22;./liafaces/marcelo/2017-02-02-173110 (1).jpg
22;./liafaces/marcelo/2017-02-02-173110 (2).jpg
22;./liafaces/marcelo/2017-02-02-173111.jpg
22;./liafaces/marcelo/2017-02-02-173111 (1).jpg
22;./liafaces/marcelo/2017-02-02-173112.jpg
22;./liafaces/marcelo/2017-02-02-173112 (1).jpg
22;./liafaces/marcelo/2017-02-02-173113.jpg
22;./liafaces/marcelo/2017-02-02-173113 (1).jpg
22;./liafaces/marcelo/2017-02-02-173113 (2).jpg
22;./liafaces/marcelo/2017-02-02-173114.jpg
22;./liafaces/marcelo/2017-02-02-173114 (1).jpg
22;./liafaces/marcelo/2017-02-02-173114 (2).jpg
22;./liafaces/marcelo/2017-02-02-173115.jpg
22;./liafaces/marcelo/2017-02-02-173115 (1).jpg
22;./liafaces/marcelo/2017-02-02-173115 (2).jpg
22;./liafaces/marcelo/2017-02-02-173116.jpg
22;./liafaces/marcelo/2017-02-02-173116 (1).jpg
22;./liafaces/marcelo/2017-02-02-173116 (2).jpg
22;./liafaces/marcelo/2017-02-02-173117.jpg
22;./liafaces/marcelo/2017-02-02-173117 (1).jpg
22;./liafaces/marcelo/2017-02-02-173118.jpg
22;./liafaces/marcelo/2017-02-02-173118 (1).jpg
22;./liafaces/marcelo/2017-02-02-173118 (2).jpg
22;./liafaces/marcelo/2017-02-02-173119.jpg
22;./liafaces/marcelo/2017-02-02-173119 (1).jpg
22;./liafaces/marcelo/2017-02-02-173120.jpg
22;./liafaces/marcelo/2017-02-02-173120 (1).jpg
22;./liafaces/marcelo/2017-02-02-173121.jpg
22;./liafaces/marcelo/2017-02-02-173121 (1).jpg
22;./liafaces/marcelo/2017-02-02-173122.jpg
22;./liafaces/marcelo/2017-02-02-173122 (1).jpg
22;./liafaces/marcelo/2017-02-02-173123.jpg
22;./liafaces/marcelo/2017-02-02-173123 (1).jpg
22;./liafaces/marcelo/2017-02-02-173124.jpg
22;./liafaces/marcelo/2017-02-02-173124 (1).jpg
22;./liafaces/marcelo/2017-02-02-173125.jpg
